url,header,location,query,name,price_USD,cleaning_fee_EUR,service_fee_EUR,price_total_EUR,cnt_guests,cnt_bedrooms,cnt_beds,cnt_baths,listing_rating,listing_reviews,is_refundable,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check-in,rating_value,host_joined_years_ago,Identity_verified,house_rules_pets,house_rules_smoking,house_rules_parties,is_superhost,facility_Kitchen,facility_Wifi,facility_empty,facility_Free parking,facility_Dishwasher,facility_Hosted by a business,facility_Washer,specialty_Enhanced Clean,specialty_Kitchen,specialty_Clean and tidy,specialty_Pets allowed,specialty_Entire home,specialty_Experienced host,specialty_Pool,specialty_Self check-in,specialty_Outstanding hospitality,specialty_Highly rated host,specialty_Great communication,specialty_Great location,specialty_Free cancellation,specialty_Great check-in experience,specialty_Wifi,response_rate,response_time,lang_cnt,language_Čeština,language_Polski,language_Русский,language_Nederlands,language_Italiano,language_العربية,language_Ελληνικά,language_Deutsch,language_Norsk,language_English,language_Português,language_Español,language_Français,amenity_Not included__Unavailable: Air conditioning,amenity_Kitchen and dining__Kitchen,amenity_Not included__Unavailable: Carbon monoxide alarm,amenity_Heating and cooling__Heating,amenity_Entertainment__TV,amenity_Internet and office__Wifi,amenity_Bedroom and laundry__Hangers,amenity_Not included__Unavailable: Shampoo,amenity_Bedroom and laundry__Essentials,amenity_Parking and facilities__Free parking on premises,amenity_Kitchen and dining__Coffee maker,amenity_Location features__Private entrance,amenity_Bathroom__Hair dryer,amenity_Internet and office__Dedicated workspace,amenity_Home safety__Unavailable: Security cameras on property,amenity_Kitchen and dining__Oven,amenity_Not included__Unavailable: Smoke alarm,amenity_Kitchen and dining__Refrigerator,amenity_Kitchen and dining__Dishwasher,amenity_Kitchen and dining__Dishes and silverware,amenity_Not included__Unavailable: Washer,amenity_Bathroom__Hot water,amenity_Outdoor__Patio or balcony,amenity_Kitchen and dining__Cooking basics,amenity_Home safety__Fire extinguisher,amenity_Bedroom and laundry__Washer,amenity_Home safety__Smoke alarm,amenity_Services__Long term stays allowed,amenity_Kitchen and dining__Stove,amenity_Kitchen and dining__Microwave,amenity_Not included__Unavailable: Private entrance,amenity_Not included__Unavailable: Hair dryer,amenity_Bedroom and laundry__Bed linens,amenity_Parking and facilities__Free street parking,amenity_Bedroom and laundry__Dryer,amenity_Bedroom and laundry__Iron,amenity_Outdoor__Garden or backyard,amenity_Family__High chair,amenity_Entertainment__Cable TV,amenity_Family__Crib,amenity_Not included__Unavailable: Essentials,amenity_Services__Luggage dropoff allowed,amenity_Home safety__First aid kit,amenity_Bathroom__Bathtub,amenity_Bathroom__Shampoo,amenity_Heating and cooling__Indoor fireplace,amenity_Outdoor__BBQ grill,amenity_Family__Pack ’n Play/travel crib,amenity_Services__Lockbox,amenity_Bedroom and laundry__Extra pillows and blankets,amenity_Family__Children’s books and toys,amenity_Services__Host greets you,amenity_Bedroom and laundry__Room-darkening shades,amenity_Kitchen and dining__Baking sheet
/rooms/29730093?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=68fd4a83-6c12-4c8d-af92-e51c8715c08c,Entire apartment in Tobadill,,Ischgl_AT,"Apartment in Tobadill with Ski Storage, Balcony, Heating",Price:$137,empty,€0,€786,5,1,3,1,,,0,,,,,,,4.0,0,no,no,NA,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,99,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/45949465?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=68fd4a83-6c12-4c8d-af92-e51c8715c08c,Entire apartment in Sankt Anton am Arlberg,empty,Ischgl_AT,Brandli Apart Rendlspitze,Price:$650,empty,empty,empty,7,3,5,3,,,0,,,,,,,,0,NA,NA,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/44587568?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=68fd4a83-6c12-4c8d-af92-e51c8715c08c,Entire apartment in See,empty,Ischgl_AT,Cozy Apartment near Ski Area in See,Price:$118,empty,€0,€677,4,2,2,1,,,0,,,,,,,2.0,1,yes,no,NA,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
/rooms/36819218?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire house in Gaschurn,,Ischgl_AT,Lush Mansion in Gaschurn with Balcony,Price:$309,€100,empty,"€1,780",8,4,4,2,,,0,,,,,,,2.0,1,yes,no,NA,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/36817293?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire house in Kappl,,Ischgl_AT,Lovely Apartment with Infrared Sauna in Kappl,Price:$208,€80,empty,"€1,199",5,2,4,1,,,0,,,,,,,2.0,1,no,no,NA,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
/rooms/13951379?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Farm stay in 6652 Elbigenalp,"6652 Elbigenalp, Tirol, Austria",Ischgl_AT,Apartment Oui,Price:$227,empty,€0,"€1,310",5,1,5,1,5.0,23.0,0,5.0,5.0,4.9,4.9,4.9,4.9,5.0,1,yes,no,NA,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
/rooms/45706893?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Hut in Bürserberg,"Bürserberg, Vorarlberg, Austria",Ischgl_AT,Waldferienhaus Panorama - Tschengla,Price:$205,empty,€0,"€1,181",10,6,8,2,,,0,,,,,,,5.0,1,yes,no,NA,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
/rooms/43276078?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Samnaun-Ravaisch,"Samnaun-Ravaisch, Switzerland",Ischgl_AT,"Ferienhaus Chasa Kasimir Nr. 1, (Samnaun-Ravaisch), Holiday home for 10 people",Price:$391,empty,€0,"€2,257",10,5,7,2,,,0,,,,,,,1.0,0,no,no,no,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,88,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/35756682?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Saas,"Saas, Graubünden, Switzerland",Ischgl_AT,Gemütlich und doch luxuriös: 4 1/2 Z Ferienwohnung,Previous price:$353Discounted price:$325,empty,€272,"€1,877",8,3,10,2.5,5.0,4.0,0,5.0,4.5,5.0,5.0,5.0,4.8,6.0,1,no,no,no,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/rooms/48157069?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire guest suite in Arzlair,"Arzlair, Tirol, Austria",Ischgl_AT,Wintertraum Stadlchalet,Price:$149,empty,$151,"$1,042",4,1,4,1,,,0,,,,,,,2.0,1,yes,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,67,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/37560837?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Andelsbuch,"Andelsbuch, Vorarlberg, Austria",Ischgl_AT,Große sonnige Dachterrasse mit Whirlpool,Previous price:$281Discounted price:$264,empty,€220,"€1,521",7,3,5,1.5,4.89,28.0,0,5.0,4.9,5.0,4.8,5.0,4.8,5.0,1,no,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
/rooms/23699329?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Private room in Mathon,"Mathon, Tirol, Austria",Ischgl_AT,APP 3 - Apartment 6-8 Personen,Price:$377,empty,empty,"€2,176",6,3,5,3,,,0,,,,,,,4.0,0,yes,no,no,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
/rooms/40855192?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Scuol,,Ischgl_AT,Chasa Bäck,Price:$166,empty,€0,€956,4,1,3,1,,,0,,,,,,,5.0,1,yes,no,no,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
/rooms/33551309?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Oberstdorf,"Oberstdorf, BY, Germany",Ischgl_AT,gipfelGLÜCK,Price:$266,empty,empty,"€1,532",6,2,3,2,4.8,5.0,1,5.0,4.8,4.8,5.0,5.0,4.0,2.0,1,no,no,no,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,71,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
/rooms/15599757?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire chalet in Kappl,"Kappl, Tirol, Austria",Ischgl_AT,Holiday house Oberhaus,Price:$421,empty,€352,"€2,427",14,6,9,3.5,4.9,70.0,0,5.0,4.9,5.0,4.7,4.9,4.8,5.0,1,no,no,no,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
/rooms/31053775?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Arzl im Pitztal,"Arzl im Pitztal, Tirol, Austria",Ischgl_AT,Wunderschöne 110qm Dachgeschosswohnung am Waldrand,Price:$274,empty,€229,"€1,581",5,3,4,1.5,4.95,21.0,0,5.0,5.0,5.0,4.8,5.0,4.8,3.0,1,no,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
/rooms/48222267?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in See,empty,Ischgl_AT,Stunning apartment in See with WiFi and 2 Bedrooms,Price:$222,empty,€0,"€1,279",4,2,2,1,,,0,,,,,,,1.0,0,no,no,no,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,within a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/41394168?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in See,"See, Tirol, Austria",Ischgl_AT,LUXURY 2-4 person APARTMENT - FREE PARKING,Price:$254,empty,€0,"€1,463",4,1,3,1,5.0,5.0,0,5.0,5.0,5.0,4.8,5.0,4.8,1.0,1,no,no,no,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/38766292?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Kappl,"Kappl, Tirol, Austria",Ischgl_AT,Luxury Apartment with private Sauna near Ischgl,Previous price:$951Discounted price:$873,empty,€730,"€5,039",6,3,3,3.5,5.0,7.0,0,5.0,5.0,5.0,5.0,5.0,4.5,6.0,1,no,no,no,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
/rooms/41414581?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Nauders,,Ischgl_AT,4-6 Personen Apartment Schusternagele,Price:$249,empty,€0,"€1,438",6,2,3,1.5,,,0,,,,,,,5.0,0,no,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within a few hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/rooms/8023558?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Samnaun,"Samnaun, Graubünden, Switzerland",Ischgl_AT,Appartement Garni Alouette Nr. 205,Price:$284,empty,€237,"€1,635",4,1,4,1.5,5.0,11.0,0,5.0,5.0,4.9,5.0,4.8,4.9,6.0,1,yes,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/36818771?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire apartment in Strengen,"Strengen, Austria",Ischgl_AT,Mountain View Apartment in Strengen near Forest,Price:$150,€65,empty,€864,4,2,3,1,3.33,3.0,0,5.0,3.7,3.3,4.0,4.0,4.0,2.0,1,no,no,NA,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/rooms/5151518?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=4d7d7b3d-547f-4cce-8827-6e330113deac,Entire house in Unterlängenfeld,"Unterlängenfeld, Tirol, Austria",Ischgl_AT,aeki LOFT,Price:$406,empty,€340,"€2,345",12,5,5,6,4.9,31.0,0,4.8,4.9,4.8,4.7,4.9,4.7,7.0,1,no,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
/rooms/45376233?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire house in Serfaus,"Serfaus, Tirol, Austria",Ischgl_AT,Haus Senn Tösens I,$136,empty,€0,€782,6,2,3,1,,,0,,,,,,,1.0,1,no,no,no,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/14145788?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire townhouse in Scuol,"Scuol, Graubünden, Switzerland",Ischgl_AT,"Traumferienhaus ""Allegra"" mit Bergblick am Bach",$503,empty,$0,"$3,521",6,4,4,2.5,4.92,12.0,0,5.0,4.9,5.0,4.7,5.0,4.8,6.0,1,no,no,no,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
/rooms/24773534?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire apartment in Guarda,empty,Ischgl_AT,"Comfi, light & memorable - ENGADIN HOLIDAYS",$312,empty,€260,"€1,797",6,3,3,1.5,5.0,8.0,0,5.0,5.0,5.0,4.9,5.0,4.9,9.0,1,yes,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0
/rooms/31053775?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire apartment in Arzl im Pitztal,empty,Ischgl_AT,Wunderschöne 110qm Dachgeschosswohnung am Waldrand,$274,empty,empty,empty,5,3,4,1.5,4.95,21.0,0,,,,,,,,0,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/44082772?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire apartment in Davos Dorf,"Davos Dorf, Graubünden, Switzerland",Ischgl_AT,Kleines Ferienparadies in Davos,$203,empty,€170,"€1,172",4,1,2,1,5.0,4.0,0,5.0,5.0,4.5,5.0,5.0,4.2,1.0,1,yes,no,no,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/rooms/24518713?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire chalet in Gaschurn,empty,Ischgl_AT,Hüsli Alpenrose,$177,empty,empty,empty,4,2,3,1,5.0,7.0,0,,,,,,,,0,NA,NA,NA,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/22125051?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire apartment in Scuol,"Scuol, Switzerland",Ischgl_AT,Chasa sper l'aua 2,$265,empty,€0,"€1,530",6,3,4,2,,,0,,,,,,,5.0,1,yes,yes,no,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/47572351?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire serviced apartment in Landeck,"Landeck, Tirol, Austria",Ischgl_AT,Atemberaubendes Luxus-Apartment,$464,empty,€0,"€2,679",6,2,2,2,,,0,,,,,,,2.0,1,no,no,no,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
/rooms/39074936?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=665d0df3-7311-40e2-8a82-0ede59ab8353,Entire apartment in Strengen,"Strengen, Austria",Ischgl_AT,Lush Apartment in Strengen near St. Anton am Arlberg,$173,€80,empty,€997,5,2,3,1,5.0,3.0,0,5.0,5.0,4.0,4.7,5.0,5.0,4.0,0,no,no,NA,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
